2	3347
2	3346
2	3345
2	3344
2	3343
2	3338
2	3335
2	3334
2	3333
2	3332
2	3331
36	3378
36	3376
36	3374
36	3372
37	3383
37	3382
37	3381
37	3380
6	3367
6	3366
6	3365
6	3364
6	3363
6	3362
6	3361
6	3360
6	3359
6	3358
6	3357
6	3356
6	3355
6	3354
6	3353
6	3352
6	3351
6	3350
6	3349
6	3348
